"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82"
"13",0.55,0.354166666666667,0.75,0.5,0.214285714285714,0.333333333333333,0.0714285714285714,0.5,0,0,0.0714285714285714,0,0,0.0833333333333333,0.0714285714285714,0.21875,0.3125,0.21875,0.09375,0.125,0.0833333333333333,0.0833333333333333,0.125,0.25,0.65,0.25,0.416666666666667,0.0714285714285714,0.3125,0.25,0.25,0.125,0.291666666666667,0.410714285714286,0.359375,0.125,0.660714285714286,0.666666666666667,0.5,0,0,0.0833333333333333,0.517857142857143,0.270833333333333,0.725,0.725,0.678571428571429,0.732142857142857,0.732142857142857,0.678571428571429,0.517857142857143,0.232142857142857,0.541666666666667,0.589285714285714,0.645833333333333,0.484375,0.725,0.666666666666667,0.660714285714286,0.609375,0.517857142857143,0.270833333333333,0.267857142857143,0.270833333333333,0.214285714285714,0.75,0.0833333333333333,0.142857142857143,0.6875,0.142857142857143,0.0833333333333333,0.0714285714285714,0.0714285714285714,0.1,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.107142857142857,0.142857142857143,0.142857142857143,0.107142857142857,0.107142857142857
"14",0.4375,0.125,0.708333333333333,0.25,0.166666666666667,0.3,0,0.5,0.1,0,0,0.1,0.0833333333333333,0,0,0.375,0.5,0.375,0.208333333333333,0.25,0,0,0.0416666666666667,0.2,0.5625,0.2,0.5,0,0.229166666666667,0.166666666666667,0.166666666666667,0.0625,0.208333333333333,0.229166666666667,0.3125,0.025,0.520833333333333,0.6,0.666666666666667,0,0,0,0.354166666666667,0.225,0.65625,0.65625,0.75,0.825,0.825,0.75,0.354166666666667,0.1875,0.541666666666667,0.625,0.575,0.479166666666667,0.65625,0.6,0.725,0.645833333333333,0.354166666666667,0.225,0.229166666666667,0.225,0.166666666666667,0.6875,0.1,0.0833333333333333,0.6875,0.0833333333333333,0.1,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667
"15",0.55,0.270833333333333,0.75,0.4,0.142857142857143,0.25,0,0.5,0.0833333333333333,0,0,0.0833333333333333,0.0714285714285714,0,0,0.321428571428571,0.428571428571429,0.321428571428571,0.178571428571429,0.214285714285714,0,0,0.0416666666666667,0.166666666666667,0.65,0.166666666666667,0.416666666666667,0,0.229166666666667,0.166666666666667,0.166666666666667,0.0535714285714286,0.208333333333333,0.339285714285714,0.410714285714286,0.025,0.589285714285714,0.666666666666667,0.666666666666667,0,0,0,0.446428571428571,0.1875,0.725,0.725,0.791666666666667,0.854166666666667,0.854166666666667,0.791666666666667,0.446428571428571,0.160714285714286,0.541666666666667,0.6875,0.645833333333333,0.553571428571429,0.725,0.666666666666667,0.770833333333333,0.696428571428571,0.446428571428571,0.1875,0.196428571428571,0.1875,0.142857142857143,0.75,0.0833333333333333,0.0714285714285714,0.6875,0.0714285714285714,0.0833333333333333,0,0,0,0,0,0,0.0357142857142857,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0357142857142857
"16",0.714285714285714,0.660714285714286,0.5625,0.833333333333333,0.3125,0.357142857142857,0.3125,0.708333333333333,0.194444444444444,0.25,0.321428571428571,0.214285714285714,0.21875,0.375,0.321428571428571,0,0.1,0,0.277777777777778,0.075,0.375,0.375,0.416666666666667,0.166666666666667,0.642857142857143,0.15625,0.25,0.40625,0.234375,0.541666666666667,0.5,0.319444444444444,0.583333333333333,0.319444444444444,0.3625,0.425,0.402777777777778,0.5,0.361111111111111,0.321428571428571,0.333333333333333,0.3125,0.430555555555556,0.171875,0.482142857142857,0.482142857142857,0.388888888888889,0.486111111111111,0.486111111111111,0.444444444444444,0.430555555555556,0.180555555555556,0.175,0.541666666666667,0.421875,0.3875,0.410714285714286,0.607142857142857,0.421875,0.3875,0.291666666666667,0.171875,0.208333333333333,0.171875,0.361111111111111,0.428571428571429,0.25,0.392857142857143,0.4375,0.46875,0.25,0.321428571428571,0.40625,0.5,0.40625,0.321428571428571,0.40625,0.4375,0.333333333333333,0.321428571428571,0.361111111111111,0.361111111111111
"17",0.714285714285714,0.660714285714286,0.5625,0.833333333333333,0.34375,0.357142857142857,0.40625,0.708333333333333,0.194444444444444,0.25,0.428571428571429,0.214285714285714,0.3125,0.5,0.428571428571429,0.1,0,0.1,0.361111111111111,0.15,0.5,0.5,0.541666666666667,0.166666666666667,0.642857142857143,0.15625,0.107142857142857,0.5,0.296875,0.625,0.5,0.375,0.666666666666667,0.375,0.4125,0.425,0.486111111111111,0.571428571428571,0.416666666666667,0.428571428571429,0.333333333333333,0.40625,0.430555555555556,0.171875,0.482142857142857,0.482142857142857,0.388888888888889,0.486111111111111,0.486111111111111,0.444444444444444,0.430555555555556,0.263888888888889,0.175,0.541666666666667,0.484375,0.4375,0.410714285714286,0.678571428571429,0.421875,0.4375,0.375,0.171875,0.263888888888889,0.171875,0.305555555555556,0.428571428571429,0.3125,0.464285714285714,0.4375,0.53125,0.3125,0.428571428571429,0.5,0.5,0.5,0.428571428571429,0.5,0.5,0.416666666666667,0.428571428571429,0.416666666666667,0.416666666666667
"18",0.714285714285714,0.660714285714286,0.5625,0.833333333333333,0.3125,0.357142857142857,0.3125,0.708333333333333,0.194444444444444,0.25,0.321428571428571,0.214285714285714,0.21875,0.375,0.321428571428571,0,0.1,0,0.277777777777778,0.075,0.375,0.375,0.416666666666667,0.166666666666667,0.642857142857143,0.15625,0.25,0.40625,0.234375,0.541666666666667,0.5,0.319444444444444,0.583333333333333,0.319444444444444,0.3625,0.425,0.402777777777778,0.5,0.361111111111111,0.321428571428571,0.333333333333333,0.3125,0.430555555555556,0.171875,0.482142857142857,0.482142857142857,0.388888888888889,0.486111111111111,0.486111111111111,0.444444444444444,0.430555555555556,0.180555555555556,0.175,0.541666666666667,0.421875,0.3875,0.410714285714286,0.607142857142857,0.421875,0.3875,0.291666666666667,0.171875,0.208333333333333,0.171875,0.361111111111111,0.428571428571429,0.25,0.392857142857143,0.4375,0.46875,0.25,0.321428571428571,0.40625,0.5,0.40625,0.321428571428571,0.40625,0.4375,0.333333333333333,0.321428571428571,0.361111111111111,0.361111111111111
"19",0.625,0.479166666666667,0.78125,0.708333333333333,0.3125,0.535714285714286,0.1875,0.6,0.125,0.2,0.178571428571429,0.107142857142857,0.09375,0.208333333333333,0.178571428571429,0.277777777777778,0.361111111111111,0.277777777777778,0,0.194444444444444,0.208333333333333,0.208333333333333,0.166666666666667,0.375,0.708333333333333,0.357142857142857,0.5,0.28125,0.410714285714286,0.125,0.375,0.234375,0.416666666666667,0.484375,0.513888888888889,0.275,0.703125,0.714285714285714,0.65625,0.25,0.25,0.214285714285714,0.578125,0.375,0.770833333333333,0.770833333333333,0.71875,0.765625,0.765625,0.71875,0.578125,0.328125,0.65625,0.640625,0.696428571428571,0.541666666666667,0.770833333333333,0.821428571428571,0.703125,0.652777777777778,0.578125,0.375,0.359375,0.375,0.3125,0.791666666666667,0.214285714285714,0.25,0.875,0.34375,0.214285714285714,0.178571428571429,0.28125,0.375,0.28125,0.178571428571429,0.28125,0.214285714285714,0.25,0.25,0.21875,0.21875
"20",0.714285714285714,0.589285714285714,0.5625,0.75,0.34375,0.285714285714286,0.21875,0.708333333333333,0.138888888888889,0.25,0.214285714285714,0.142857142857143,0.125,0.25,0.214285714285714,0.075,0.15,0.075,0.194444444444444,0,0.25,0.25,0.291666666666667,0.0833333333333333,0.642857142857143,0.09375,0.25,0.3125,0.140625,0.416666666666667,0.416666666666667,0.236111111111111,0.458333333333333,0.236111111111111,0.2875,0.325,0.430555555555556,0.464285714285714,0.388888888888889,0.285714285714286,0.333333333333333,0.21875,0.319444444444444,0.109375,0.482142857142857,0.482142857142857,0.444444444444444,0.541666666666667,0.541666666666667,0.5,0.319444444444444,0.0972222222222222,0.175,0.597222222222222,0.390625,0.3125,0.410714285714286,0.571428571428571,0.484375,0.4125,0.319444444444444,0.109375,0.125,0.109375,0.305555555555556,0.428571428571429,0.21875,0.285714285714286,0.4375,0.375,0.21875,0.214285714285714,0.3125,0.416666666666667,0.3125,0.214285714285714,0.3125,0.34375,0.305555555555556,0.285714285714286,0.277777777777778,0.277777777777778
"21",0.4375,0.125,0.708333333333333,0.25,0.166666666666667,0.3,0,0.5,0.1,0,0,0.1,0.0833333333333333,0,0,0.375,0.5,0.375,0.208333333333333,0.25,0,0,0.0416666666666667,0.2,0.5625,0.2,0.5,0,0.229166666666667,0.166666666666667,0.166666666666667,0.0625,0.208333333333333,0.229166666666667,0.3125,0.025,0.520833333333333,0.6,0.666666666666667,0,0,0,0.354166666666667,0.225,0.65625,0.65625,0.75,0.825,0.825,0.75,0.354166666666667,0.1875,0.541666666666667,0.625,0.575,0.479166666666667,0.65625,0.6,0.725,0.645833333333333,0.354166666666667,0.225,0.229166666666667,0.225,0.166666666666667,0.6875,0.1,0.0833333333333333,0.6875,0.0833333333333333,0.1,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667
"22",0.4375,0.125,0.708333333333333,0.25,0.166666666666667,0.3,0,0.5,0.1,0,0,0.1,0.0833333333333333,0,0,0.375,0.5,0.375,0.208333333333333,0.25,0,0,0.0416666666666667,0.2,0.5625,0.2,0.5,0,0.229166666666667,0.166666666666667,0.166666666666667,0.0625,0.208333333333333,0.229166666666667,0.3125,0.025,0.520833333333333,0.6,0.666666666666667,0,0,0,0.354166666666667,0.225,0.65625,0.65625,0.75,0.825,0.825,0.75,0.354166666666667,0.1875,0.541666666666667,0.625,0.575,0.479166666666667,0.65625,0.6,0.725,0.645833333333333,0.354166666666667,0.225,0.229166666666667,0.225,0.166666666666667,0.6875,0.1,0.0833333333333333,0.6875,0.0833333333333333,0.1,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667
"23",0.5,0.175,0.75,0.3125,0.208333333333333,0.35,0.0416666666666667,0.5625,0.15,0.0625,0.0416666666666667,0.15,0.125,0.0416666666666667,0.0416666666666667,0.416666666666667,0.541666666666667,0.416666666666667,0.166666666666667,0.291666666666667,0.0416666666666667,0.0416666666666667,0,0.25,0.625,0.25,0.55,0.0416666666666667,0.270833333333333,0.125,0.208333333333333,0.104166666666667,0.25,0.270833333333333,0.354166666666667,0.075,0.5625,0.65,0.708333333333333,0.05,0.0833333333333333,0.0416666666666667,0.395833333333333,0.275,0.71875,0.71875,0.8,0.875,0.875,0.8,0.395833333333333,0.229166666666667,0.625,0.675,0.625,0.520833333333333,0.71875,0.65,0.775,0.6875,0.395833333333333,0.275,0.270833333333333,0.275,0.208333333333333,0.75,0.15,0.125,0.75,0.125,0.15,0.0416666666666667,0.0416666666666667,0.0625,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.125,0.125,0.0833333333333333,0.0833333333333333
"24",0.75,0.4375,0.541666666666667,0.6,0.166666666666667,0.0833333333333333,0.166666666666667,0.75,0.25,0.25,0.166666666666667,0.25,0.25,0.2,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.0833333333333333,0.2,0.2,0.25,0,0.85,0,0.1,0.166666666666667,0.025,0.35,0.2,0.1875,0.4,0.1875,0.270833333333333,0.225,0.354166666666667,0.55,0.55,0.2,0.333333333333333,0.2,0.270833333333333,0.0208333333333333,0.525,0.525,0.625,0.6875,0.6875,0.625,0.270833333333333,0.0208333333333333,0.208333333333333,0.854166666666667,0.525,0.4375,0.525,0.55,0.604166666666667,0.604166666666667,0.1875,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.166666666666667,0.55,0.25,0.208333333333333,0.4375,0.208333333333333,0.25,0.166666666666667,0.166666666666667,0.2,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"25",0.428571428571429,0.666666666666667,0.5,0.25,0.541666666666667,0.875,0.541666666666667,0.45,0.464285714285714,0.45,0.65,0.65,0.65,0.5625,0.65,0.642857142857143,0.642857142857143,0.642857142857143,0.708333333333333,0.642857142857143,0.5625,0.5625,0.625,0.85,0,0.607142857142857,0.708333333333333,0.708333333333333,0.520833333333333,0.75,0.5625,0.446428571428571,0.3125,0.589285714285714,0.732142857142857,0.53125,0.589285714285714,0.666666666666667,0.666666666666667,0.708333333333333,0.416666666666667,0.375,0.589285714285714,0.589285714285714,0.660714285714286,0.660714285714286,0.571428571428571,0.517857142857143,0.517857142857143,0.642857142857143,0.589285714285714,0.589285714285714,0.425,0.446428571428571,0.589285714285714,0.589285714285714,0.589285714285714,0.833333333333333,0.6875,0.589285714285714,0.589285714285714,0.589285714285714,0.589285714285714,0.589285714285714,0.464285714285714,0.571428571428571,0.428571428571429,0.6,0.75,0.666666666666667,0.428571428571429,0.65,0.708333333333333,0.65,0.708333333333333,0.65,0.708333333333333,0.708333333333333,0.535714285714286,0.65,0.535714285714286,0.535714285714286
"26",0.678571428571429,0.517857142857143,0.464285714285714,0.666666666666667,0.142857142857143,0.214285714285714,0.142857142857143,0.666666666666667,0.1875,0.2,0.166666666666667,0.25,0.25,0.2,0.166666666666667,0.15625,0.15625,0.15625,0.357142857142857,0.09375,0.2,0.2,0.25,0,0.607142857142857,0,0.0833333333333333,0.285714285714286,0.015625,0.35,0.2,0.125,0.4,0.125,0.291666666666667,0.225,0.236111111111111,0.458333333333333,0.46875,0.333333333333333,0.333333333333333,0.142857142857143,0.236111111111111,0.0138888888888889,0.390625,0.390625,0.416666666666667,0.513888888888889,0.513888888888889,0.53125,0.180555555555556,0.0138888888888889,0.104166666666667,0.569444444444444,0.328125,0.291666666666667,0.328125,0.625,0.517857142857143,0.402777777777778,0.125,0.015625,0.015625,0.015625,0.125,0.34375,0.21875,0.208333333333333,0.4375,0.321428571428571,0.21875,0.166666666666667,0.285714285714286,0.333333333333333,0.285714285714286,0.166666666666667,0.285714285714286,0.285714285714286,0.222222222222222,0.166666666666667,0.222222222222222,0.222222222222222
"27",0.583333333333333,0.475,0.535714285714286,0.8,0.285714285714286,0.208333333333333,0.357142857142857,0.5,0.25,0.3,0.416666666666667,0.3,0.416666666666667,0.5,0.416666666666667,0.25,0.107142857142857,0.25,0.5,0.25,0.5,0.5,0.55,0.1,0.708333333333333,0.0833333333333333,0,0.5,0.270833333333333,0.65,0.5,0.375,0.6,0.375,0.517857142857143,0.40625,0.410714285714286,0.5,0.583333333333333,0.5,0.5,0.416666666666667,0.446428571428571,0.104166666666667,0.395833333333333,0.395833333333333,0.416666666666667,0.520833333333333,0.520833333333333,0.416666666666667,0.446428571428571,0.232142857142857,0.15625,0.6875,0.482142857142857,0.410714285714286,0.395833333333333,0.642857142857143,0.395833333333333,0.482142857142857,0.375,0.104166666666667,0.232142857142857,0.104166666666667,0.285714285714286,0.416666666666667,0.392857142857143,0.458333333333333,0.375,0.535714285714286,0.392857142857143,0.416666666666667,0.5,0.5,0.5,0.416666666666667,0.5,0.416666666666667,0.357142857142857,0.416666666666667,0.357142857142857,0.357142857142857
